,shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
965,a7fddc95a7497ec3c168ab610e3863ee,1,0.8071,3.65,0.8,4.76
966,da65279466dfb8e94ac75e6423330d6d,3,0.8610823018458196,2.19,0.8,4.848428057553903
967,58e3034f6da6e0f64e71acf00c9991eb,1,0.8295,3.2,0.68,4.62
968,2c837757712ee4009356dc086cf0b117,0,0.8764,1.5,0.88,4.72
969,d6fdda3d7a091d5268ef0389be8d77b4,1,0.7981,2.23,0.9375,4.78
970,225ddd0755848752783f9f19e9af3291,1,0.8162,3.35,1.0,4.64
971,676daf343cf9a42ffc28e6e7fe2f0683,1,0.819,1.29,0.8,4.8
972,026251e438048d083f35ad11ab46e761,0,0.8614,1.62,0.92,4.76
973,d52eaba2bd30a27c59af617e8a094a32,0,0.8594,1.67,0.88,4.92
974,ee49623e898ec964ecb573c74b615c72,0,0.8811,1.27,1.0,4.92
975,14b71c6c2b323c5a730a420038084528,2,0.8772,1.66,0.92,4.88
976,1926b78a7845e80d9b7ab37f44ce807d,0,0.8916,1.44,0.92,4.84
977,dd59902f7fb47f02e9368d2632cd7866,0,0.8613,1.24,0.96,4.6
978,4dc70aa6fe6f84ed4989de90c7e7280f,0,0.8821,1.02,1.0,4.89
979,95bf57010a107c492df0f0d3251650a4,0,0.8816,1.49,1.0,4.84
980,9f0b44187dca676dd86efc1388bc6b68,0,0.8349,2.0,1.0,4.88
981,3ca64a858016f2d6ee4be746bc19c21d,0,0.8729,1.21,0.88,4.84
982,3b393083b801751f640d14adb8d70011,1,0.8,2.7,1.0,4.94
983,3bf2611ac50fa79437b73c6beeb250b7,0,0.8762,1.49,1.0,5.0
984,815a99305546af5f0f5f9f02d237ff37,0,0.8937,0.9,1.0,4.92
985,454922c4904daa10c25f92f2c854bba9,1,0.9158,2.41,0.68,4.76
986,a17f946946867cc465e66e0f0e05bc1c,0,0.8807,0.9,1.0,4.96
987,0b0a4f66fbcbdc993e137caa370db5e7,0,0.8629,1.32,1.0,4.92
988,3c735f3a8945edaffa4b828743942e8d,0,0.8621,1.33,1.0,4.92
989,0c6c53345e71cfc22f5462e59ab17267,1,0.8218,1.64,1.0,4.72
990,497aabd12fc1298af573f985449d8812,0,0.8787,1.24,0.96,4.88
991,1bd4594da30ff071095511fc0b3d0747,2,0.8582,2.67,0.944444444444444,4.92
992,e9fddf58a322a692d43f51d49ee922e7,0,0.8336,1.17,1.0,4.92
993,07f38f62020e027a3bd717aa48b29729,0,0.8894,1.25,1.0,4.76
994,979673cd0ab26d669c6f0b41ebd9da15,0,0.8878,1.32,1.0,4.96
995,28c3403d370191a81f51b6d62f28fb46,1,0.8046,1.6,0.6,4.96
996,cde782cc78e99a1fe8826d6cd092c3b1,1,0.9041,1.68,0.705882352941177,4.88
997,89df169924105503ce130334afa9d08f,1,0.8159,2.25,0.8,4.88
998,87f4fb4f97817647959c19557fb45a20,0,0.8722,1.31,0.96,5.0
999,76b3b86b29bfabcad7cd369807cb7ced,0,0.883,1.22,1.0,4.72
1000,1f02c4bb79dda15346cb51d7a4142951,0,0.8438,1.48,0.96,4.92
1001,215ad8627fd956ed22a1c1c17585af20,0,0.8937,1.23,1.0,4.88
1002,ef09ef4f2c3aaecad0a44e12c0428f63,1,0.7668,4.35,0.842105263157895,4.83
1003,80820d44f787b77d2a1da85daf9737cd,2,0.8494,2.43,0.92,4.92
1004,b54cc29e1d28de50b711193f8933b570,0,0.8662,1.5,1.0,5.0
1005,753fc6cc99127cd94f19f973faf24073,2,0.8743,2.42,1.0,4.8
1006,6b3ccf020806b1191d7d73667f0327d8,0,0.9191,1.62,1.0,4.96
1007,b4a23ac743d1a1450d75c17c1b682216,1,0.8477,4.04,0.92,4.8
1008,b828f663e83d2896b31752f58ee086bf,0,0.862,1.16,1.0,4.8
1009,e90173c9768b885ffef08c6bf91e1ae8,0,0.8918,1.15,0.96,4.96
1010,55ac21aa8b1b26b3134888932c6f4678,1,0.8421,2.0,0.84,5.0
1011,4e06db66cb382dcc3ecbf50cc7c1b0f3,0,0.8695,1.76,1.0,4.92
1012,054cd749cd0efeb28a68bd235888d8a6,0,0.8652,1.43,0.96,4.76
1013,a3ae6847d5ec543df2f03e2535e20bc2,0,0.8912,1.0,0.92,4.88
1014,bebc00e101739020306db9d6376019d0,1,0.8439,1.5,0.84,4.48
1015,471436e5ff4e129c831c102e2f9f4678,0,0.898,1.75,0.92,4.88
1016,d50c9824b5ce4bb16853890360300e75,1,0.8939,2.71,0.6,4.72
1017,0a41077e76a1528198db9229c7633e7b,0,0.8296,1.3,0.96,4.56
1018,b7a14a6135707eab5393dd60ba485302,0,0.8695,1.14,0.92,4.76
1019,6ef1869b882f302517564508b0fa8eda,1,0.8662,2.06,0.76,4.92
1020,a3e5ba5396ec8319de8297823e452ded,0,0.881,1.3,0.96,4.92
1021,9cf7b3c6a05745b24eb07e0945ff1718,0,0.8658,1.3,0.96,4.92
1022,7197d1342729438155468e4572206f8f,1,0.7826,3.38,0.84,4.92
1023,8695eb73f801e15bd622e877e78e0cbe,1,0.8438,2.17,0.72,4.92
1024,73f516504e3e361f2312e9f4cfdaab7c,1,0.8735,1.14,0.84,4.92
1025,80f042c59c52e72be0c0a5b307b415cd,0,0.9002,1.42,1.0,4.88
1026,f5b28aca96150fb265d7bc6e9d5369b0,1,0.8618,3.68,0.84,4.88
1027,0b11332c70c67d8f4b8111dc3bf03855,0,0.8879,1.79,1.0,4.84
1028,755b9f38209acc82467fcd6b175da046,0,0.9031,1.44,1.0,4.96
1029,8009c8d6a89323f518e9e034913a738d,0,0.8699,1.58,1.0,4.8
1030,e56fa31e1259906442137cad175a6fa7,0,0.8803,1.69,1.0,4.86
1031,f6096449495d9a05a18072b1ef84f5a3,0,0.8339,0.95,0.96,4.88
1032,6844a7d30252d32dff3eebd517946523,0,0.8837,0.96,0.92,4.84
1033,73c23d01e4d0530ac7c1ce7ee6eca706,0,0.8562,1.8,1.0,4.84
1034,535fc6772171f46c4a5fc4f5bb8e5b98,2,0.8743,1.5,0.92,4.88
1035,46b1821eb3a3de06b39a78dd0be15efc,0,0.8491,1.4,0.92,4.8
1036,84a989473a181ebfda7b2b21e8031d78,2,0.8562,2.83,0.96,4.6
1037,8a43b8b68c4115f9cc62e68f3ab5c027,1,0.8392,3.22,0.92,4.8
1038,3a15fbc77777b233a69b6b7196011c63,0,0.8731,1.68,1.0,4.88
1039,e4696474729af04b5bf829e37360d6e7,1,0.8159,1.82,0.72,4.81
1040,29a0a6ef12b098fa9b2c7af42063b5e2,0,0.8808,1.33,0.92,4.72
1041,836f54c20ee180c8dbffe093a3757600,0,0.8715,1.68,0.96,5.0
1042,5f24425d86820c28d609ab1f6308280d,1,0.7918,2.17,0.76,4.64
1043,09967bc61129df310d23e3d06d37bfec,0,0.8673,1.06,1.0,4.92
1044,3490d58d60a2dd9178be6421b3f5c31a,1,0.8343,2.93,0.8,4.68
1045,b1e117e33e240e43d4ffbcea6b690118,0,0.8608,1.18,1.0,4.88
1046,7e953cf9bda7956779fcf7f630b0cdb1,0,0.8421,2.0,1.0,4.96
1047,5591bf6f044d8c8c6a6f1887a8eac81b,0,0.8797,1.14,0.96,4.68
1048,a659603bb58d8b22d5bb6c2fd3de8f75,0,0.8997,0.78,1.0,4.64
1049,1accab6beeafc143b785c822db38331a,0,0.8587,0.97,0.92,4.92
1050,eccc9126f37dc14c7bbae35e03e776c4,0,0.8585,1.64,0.96,5.0
1051,69878740b1368a80dac7ed334e17309f,2,0.8361,2.13,1.0,4.84
1052,08ce0a5eb01046dbb3c9763ce4099488,0,0.8807,1.2,0.96,4.54
1053,dde31e647b83a2ab0c17040007596eaa,0,0.8856,1.27,0.92,4.8
1054,7e120c2eec869ec8cd2fe0c9f45d54a8,0,0.863,1.32,1.0,4.84
1055,6b1968f2c91a9e67493f07c2114f478d,0,0.8723,1.3,0.96,4.92
1056,341eb980897e8967e77c349458dd7767,2,0.9,2.67,0.96,4.96
1057,16fdd61e9c75227000827f4146675bbc,0,0.9022,1.27,0.96,4.72
1058,f9a23354f45357e320c97ed7f1c33b1b,2,0.9231,2.6,1.0,5.0
1059,d7f54a2b16041c8583bc1798ba335c8c,0,0.8736,1.25,0.96,4.76
1060,8cb637ca564c454dbd840e23df2557b3,0,0.8463,1.19,1.0,4.92
1061,05f4e65c196f600bea33ebd98e11a456,0,0.9093,1.57,0.92,4.84
1062,7f44d9f9ea23a434358e1ff942693e94,1,0.8610823018458196,2.19,0.833333333333333,4.78
1063,65f0c37f8a8cadd4a471fb842c7d3cbe,0,0.8865,1.27,1.0,4.64
1064,29b45f6db248fc56b3dcec34e2d66bc7,0,0.8822,1.56,0.92,5.0
1065,d6449027077daa769c320a0d80d2abde,0,0.8834,1.49,1.0,4.84
1066,98ccdf660baec4187945658e06c20894,2,0.8422,2.8,1.0,4.96
1067,c3e7fbc14afdf4073804fd25c8f2edce,0,0.8951,1.26,0.96,4.84
1068,3269284aaac984b07d1d79fa7c1dfad3,2,0.8463,2.38,1.0,4.84
1069,fdf30b0931a7660c524e9be7f3c5e7e1,0,0.8899,1.38,0.92,4.92
1070,31b0902d0fb997218fabc2991a3d3d8b,0,0.8985,1.1,1.0,4.52
1071,97a12f58710f9538de5e61c3bfb6c37c,2,0.8610823018458196,2.19,0.666666666666667,5.0
1072,1223b8a961da5576070b14423002fa44,0,0.885,1.67,0.92,4.96
1073,5ef2a2ade43fb89fadd08e84496fe450,0,0.8748,1.18,1.0,4.92
1074,c1e1bf44013c201914ea9e4fad60e050,0,0.8774,1.58,1.0,4.8
1075,73a921746458659acd809b5aa3bc0407,2,0.8482,2.61,0.92,4.96
1076,5eb4f8525e2c64a710cdac4f1b99172f,0,0.8758,1.23,0.92,4.76
1077,1bacaf022a77f4ec84fac807c0cf70d2,2,0.8684,2.06,0.88,5.0
1078,01166c16fbd7f86baa8f050c6ea46877,0,0.8855,1.11,1.0,4.96
1079,e2d04803c4502b02cf53450d5e72375c,0,0.8856,1.21,0.96,4.84
1080,fdf35f1a8eb233a1c0c9409dcbd64acc,1,0.8483,3.06,1.0,4.92
1081,d8e74b3abed5a64e71e117a7a97c08e6,1,0.8192,1.1,0.782608695652174,4.82
1082,4149e34dc49707b5e0697bf5f67d3c99,2,0.8094,1.42,0.88,4.84
1083,63f835f9f8f2df8f65056e1d6ab0b095,1,0.8603,2.05,0.84,4.68
1084,ee992157a3f60c9f195ae3c86fda09ac,0,0.8948,1.13,1.0,4.96
1085,bac0a44c6784e748ad4e707eb6cec668,0,0.8926,1.39,1.0,4.96
1086,bfae8e86f09e4166f852e0899ece3c8b,1,0.8457,1.57,0.36,4.8
1087,57259c86ebbef0c10e7a27aac8c68fa7,0,0.9027,1.06,0.96,4.96
1088,06a674e233abea21f095198a22dc1715,0,0.8588,1.56,1.0,4.96
1089,5202a5d85b35e481c8402f9ee7a91c57,0,0.8934,1.48,0.96,4.84
1090,716c9818c7691ddfb0c6d8e0d5bff4a0,1,0.8371,2.33,0.6,4.96
1091,f8475ee5d34349b21af91dfea24833e5,0,0.8153,2.0,0.92,4.92
1092,ea9d148f724a9613fab7e7aaf6b5afd3,0,0.8827,1.0,0.96,4.6
1093,f8cc57977eee5ed91906c7087f3dbaf9,0,0.9059,1.25,0.96,4.8
1094,ecd3263d0aa71c6b95dde03cac2dba14,0,0.8745,1.15,0.96,4.8
1095,e8b8054d0b5ed91b32b87c71fd1624a0,2,0.8324,2.6,0.88,4.96
1096,1612683b51dc01096bc4dfd0882e9637,1,0.8534,2.88,0.84,4.8
1097,413bb8194e6c1e629f7fdb0122352663,0,0.8894,1.25,0.96,4.88
1098,626f071ba8e048733fdc858a24f05982,2,0.8818,2.4,0.88,4.84
1099,7ff6daef2c5e5d1bc5dff23ce10c3ba4,1,0.8302,1.5,0.96,4.92
1100,fd7dccc63c4809ae817401f294bf0869,0,0.89,1.36,1.0,5.0
1101,a666663fbcc604f32922103389c197fa,1,0.829,1.61,0.76,5.0
1102,be155c1d86a6588796a073119fb6f7cb,0,0.8494,1.3,1.0,4.68
1103,68ea9a3c8250d1361aebb9ad74866ee8,0,0.8917,1.07,0.96,4.92
1104,fe25168ceb2c304dd8ac594c132daab8,1,0.8586,2.8,1.0,4.88
1105,f7f17e2cebc5bbc2e79b01868d29d8ab,0,0.8492,1.95,1.0,4.84
1106,462bc76ad01e022daa1cb7e0e3a060a3,2,0.7794,2.33,0.92,4.94
1107,aeae35390d33b20c1a97e876e3b88721,0,0.88,1.3,0.92,4.96
1108,e339bb7b1590d3fe2f694d098465812c,2,0.8315,2.61,0.92,4.88
1109,f89c28e8b17773314de71c224109c796,3,0.8610823018458196,2.19,0.4,4.848428057553903
1110,19b9646b58bf849d3c146351c73bdc74,0,0.8726,1.48,1.0,4.92
1111,fca04d90bf0aaa329ce2498cc5e347c4,0,0.9172,1.61,0.96,5.0
1112,6c1e901c806b228beafae844ee474a3f,1,0.7667,2.4,1.0,5.0
1113,62d36d2e8dce2f654b42bf0e33542f5c,1,0.8231,2.57,0.8,5.0
1114,5ba62ce3ade3c9228b6e936a4b874349,0,0.8887,1.21,0.96,4.96
1115,b8db7526b464000c2ec46b12ee12d3c4,2,0.8541,1.59,0.96,4.96
1116,b22f866d12c63caac8e80cdd6e690423,2,0.8543,1.26,0.92,4.88
1117,3b2e757f1a9d2c6a0ced3ffd3f7fc9fa,1,0.8122,3.1,0.88,5.0
1118,abf24441118220d6fc6f7213406442b4,0,0.8917,1.3,0.88,4.96
1119,acf7f8931b43ed03afd33062298267b3,1,0.8132,2.11,0.8,4.88
1120,37da9621d9d38b9e48bc5300b773abcc,0,0.8979,1.49,1.0,4.8
1121,6fbd2fd3519b25d0cd5bda6bd2ca1075,0,0.8499,1.19,0.96,4.84
1122,8039278c212460c9af5a3dab089fda26,0,0.8493,1.67,1.0,4.88
1123,4e67c3dd17cac54228379bdb9fc56861,1,0.8874,1.7,0.84,4.96
1124,5fb0d02bcf7b477a0e737870dffb04e9,0,0.8735,1.22,0.96,4.88
1125,ddb5ca0ff05698c22916af6cd021599c,2,0.8399,1.88,0.96,4.92
1126,3c19a3ee374010554c2cc745bb124134,2,0.8308,1.88,0.96,5.0
1127,543cd65cfb5064a2cd6b1df5d13b1d69,2,0.8143,4.0,1.0,4.86
1128,0e776302aa58950ab8ff3471b84e6da1,0,0.8983,1.0,1.0,4.76
1129,7f4dd7902bcc54528039efde1c3c4e36,1,0.913,2.0,0.8,4.96
1130,d950589793d4eabe3fd0bc53f247082a,0,0.8467,1.35,0.88,4.8
1131,d33f1d259419e45c3a4860ba9e52b637,1,0.8629,2.25,0.8,4.92
1132,46899373f12481c98d36779556ae289a,0,0.8725,1.81,0.92,4.72
1133,68f9a00702733914b0d87d58045c4579,2,0.8446,2.65,0.91304347826087,4.73
1134,b8f33b4604fee600258f9e50074ec471,0,0.8527,1.54,0.92,4.84
1135,88ffa908881f4e36ee35a95080437e32,1,0.8668,2.5,0.8,5.0
1136,eb9e91a60ec70e39acf6f54486f106cc,1,0.8207,3.24,0.96,4.84
1137,43ba227281ca21e5f5be7f26e61208c5,1,0.8703,2.0,0.64,4.96
1138,05683cd026723dc0091059c2b265fa7a,2,0.8596,2.18,0.92,5.0
1139,66ff7ba89ad3d8e2161f5ad6fbe5ad76,2,0.8504,3.0,0.88,4.92
1140,edc61c37bc1fbd02d85ac35811ac33e6,0,0.846,1.83,0.88,4.96
1141,e9d6fbf8581da3bc717b5f6756638ba9,0,0.8543,1.28,0.92,4.96
1142,52da01ad782b1249da3f8062c28f4426,0,0.8357,1.47,0.96,4.6
1143,056d6670d6968ddf70a3afd51ea2a29c,2,0.8425,1.45,0.92,4.7
1144,91c7f08608f3ee9c1c4757cab07e3568,0,0.9038,0.81,1.0,4.96
1145,879172508e60a06cfb88c82960b9a76b,3,0.8610823018458196,2.19,0.90827641969344,4.848428057553903
1146,cca21558f12c59905e5f2a98ac21896a,1,0.8417,2.33,0.833333333333333,4.88
1147,be72c87e018fe70d8e5015887f11d960,1,0.7984,2.98,0.92,4.87
1148,e8b2830731eaae3e25e89491baddbaa2,0,0.86,1.46,1.0,4.84
1149,f008ba89e3592c74f5c13678f806f5a4,0,0.8788,1.25,0.88,4.88
1150,8f296469666253cf6487cc674710244f,0,0.9423,1.44,1.0,5.0
1151,b66054eac03622b0d05ccc3653c290ed,0,0.8803,1.32,1.0,4.92
1152,9bcc61d63c52fd56afc1468c4ae26dbf,0,0.887,1.03,0.88,4.92
1153,008583500763395c6e4fad7bbdfde9dd,0,0.8617,1.74,1.0,4.88
1154,853afa796508bb92d2a0f9e20667d7db,0,0.8791,0.94,1.0,4.68
1155,a89b7b7a838fe19dc1df0e1f8a3ac092,1,0.8493,1.57,0.6,4.76
1156,9c1ede76541ebb879950af109806255b,1,0.8818,1.8,0.76,4.76
1157,7c2246981fbec63353015ef18a0b9b49,0,0.8959,1.32,0.96,4.92
1158,7a16e9f72a6cb2fcdff674def84c5e81,1,0.8934,1.17,0.76,4.96
1159,246239a8b7922a08e8c576c8909c6905,0,0.878,1.78,0.96,4.96
1160,39658a05d15b0b5c7bfcf2d3bae62051,2,0.8264,2.14,1.0,4.88
1161,5eae5bc7c41703dfeabf439f782d2d2c,2,0.7758,4.0,0.923076923076923,5.0
1162,560f90f1a07699d946bb91f5e837dfa0,1,0.8418,2.43,0.8,4.8
1163,65e5c9f5e464c786f58d011b1e17a815,0,0.8842,1.4,0.96,4.92
1164,a981c66a5b4a98e7a286933b314f8959,0,0.919,1.75,0.88,4.96
1165,504795924a49f220e91f9ca7c55e9d0a,0,0.8344,1.0,0.96,4.96
1166,82d04fa3f7fe640c544c3c3c67c6d9e0,0,0.8256,0.93,0.96,4.56
1167,5120c853f729f725018d8466bd9f8d80,1,0.7653,3.04,0.736842105263158,4.92
1168,f7c5fe522db5c7c5daf3d398ce6d88ec,0,0.9218,1.16,1.0,4.92
1169,44991558b2aba5fb7a576fb353fa3740,1,0.7959,2.4,0.96,4.8
1170,d33e928504e6935afcafa25eb933a810,2,0.8286,1.11,0.96,4.84
1171,02facc81ac28ff69af729f55bcb9c970,1,0.8289,1.46,0.823529411764706,4.0
1172,8c2fc8d03cf1ab3edaa1017f59b0c515,0,0.868,1.19,1.0,4.96
1173,ac38b70958ccb5d5ba6eab574911ee07,0,0.8752,1.42,0.96,4.84
1174,9fbe9d466b299372c1b7ff0f394cee0c,1,0.8314,1.67,0.72,4.96
1175,d8b0c87fcd8021819b6ebdcfccc186b2,0,0.8833,1.6,1.0,4.84
1176,82db61483355dc37804f2a7fda9589c2,1,0.8961,1.64,0.84,4.72
1177,0f1ea1f210458272336b65082b8f9e99,0,0.8616,1.42,1.0,4.64
1178,d8cb7bea955cc7b86e56cb87647e8ec2,0,0.8694,1.92,0.92,5.0
1179,39cb76b9f544e9b6d8decd4758c25b46,0,0.8506,1.82,0.92,4.88
1180,7af34cc840770d7fbdeca15c26f9ee01,0,0.8737,1.33,0.96,4.92
1181,741c6a95d48f71904f7d8a561d0ccb9a,0,0.8831,1.67,0.92,4.92
1182,67c06431bbd7fe790a33e49781cec085,0,0.8719,1.27,0.96,4.96
1183,868322c7fdb75b09bf00b6da4b2707bc,0,0.8447,1.57,0.96,4.8
1184,bf4605582344bebef5f0f3561d6e4229,0,0.8509,1.82,0.96,4.88
1185,dfb9ea9dd5ce5b905679854c6a50956e,0,0.869,1.45,1.0,4.92
1186,df917de927a2cca8ae82795149e98ced,1,0.875,3.06,0.88,4.92
1187,c498ca2345a265b5bcec3d32ac36eb7f,2,0.8765,1.39,1.0,4.72
1188,a869aa199aa81bfb124504b87c3d3577,0,0.9114,1.27,0.92,5.0
1189,84430a187fb4c0eefbe22a8e28fac359,0,0.8412,1.43,1.0,4.8
1190,df305464588e1b53b4d03a2a337388d5,1,0.7481,3.8,0.84,4.87
1191,a2fbfd43eb6ea9471909ec081cefecca,0,0.8709,1.6,0.92,4.88
1192,56b0f4484febb266f2a003945265c044,0,0.8267,1.2,1.0,4.88
1193,64285dec20f894c1b14b1dcc68e4dc84,0,0.8792,1.12,0.96,4.84
1194,adedfc6132c47ed12594a3365b2a1f82,0,0.9193,1.42,0.96,4.88
1195,304ed3a3e09c21867a8bc2386f635389,0,0.9496,1.0,0.88,4.92
1196,61bd7ea3e69105928d7cf5994e68128c,3,0.8610823018458196,2.19,0.333333333333333,4.848428057553903
1197,563f5d4e98719c7abf52d9d45bc5503c,0,0.8586,1.38,1.0,4.96
1198,0060a98dfc67cb9d5f904fd60e1a7153,0,0.8404,1.25,1.0,4.64
1199,9a934f915fd1c846cc04ec4e8f1183b8,3,0.8931,2.12,0.818181818181818,5.0
1200,df2e0fa1a880c720c1ca3ec1039db9a2,0,0.8607,1.41,0.92,4.92
1201,e59b4244b3b670f39246dd2a3b2f63e5,0,0.7932,1.96,1.0,4.92
1202,1d5fb7236e6c8e0794851975b8eee9fc,1,0.8446,1.67,0.84,5.0
1203,7435848888a3affe6207b635a0d07030,0,0.8126,1.65,0.92,4.92
1204,f9f4dd7440791b4e022cb077ff04882b,1,0.8722,2.78,0.8,4.84
1205,8dd345510383d2a01b763dd7f8521d62,0,0.862,1.28,0.92,4.96
1206,eb24b86de61d4b24ee0a17494cf6453f,0,0.8675,1.43,0.88,4.96
1207,63084406cad99f92f2baf71f31cfdffa,1,0.8618,1.41,0.823529411764706,4.78
1208,914cde53818f8330c8bbb0dd77fa7423,1,0.8610823018458196,2.19,0.5,4.848428057553903
1209,8e1e5c0625c037094f9ef5eb0fd4b50e,1,0.8610823018458196,2.19,1.0,4.848428057553903
1210,d8640f0215a7c5ca01a7bf2e86d86dd9,0,0.8354,1.4,0.96,4.76
1211,03f718afd33c7474a341ce8b24c5ab17,1,0.8468,1.7,0.92,4.92
1212,dbab5f4147fb719554010645dcfcd44c,0,0.8366,1.81,1.0,4.52
1213,d8d2e20dadc7e585c1c0bc939abf5b31,0,0.8718,1.44,0.96,4.92
1214,901e904a2ce274355897b08eb21a81da,0,0.9046,1.48,0.92,4.68
1215,ded1f43b214198bdcc738cda75308bec,0,0.8789,1.17,1.0,4.96
1216,d18d8ccb562157dedcc86cb2637b04b3,1,0.8555,1.8,0.84,4.72
1217,01c6027334c2a07e47cda44ce067208a,2,0.8093,1.67,0.96,4.84
1218,40447c7ba5dff9f694ccfb20b1a9e813,2,0.8731,2.02,0.92,4.79
1219,ceb427feea155b452c4c9171f25484f6,1,0.944,2.2,0.84,4.92
1220,e91ba075cb94845defe1f61df6318a2e,0,0.8981,1.86,0.92,4.8
1221,4f18aaf6defa609c2d5ec35399ae3857,3,0.8526,2.91,0.857142857142857,4.6
1222,0adf4ae75f09f57d0f8238b5b4b0ff4a,0,0.8679,1.15,1.0,4.72
1223,8f2adc723f6b5689fb435a6d7eaa0588,1,0.8018,1.92,0.88,4.92
1224,85251e96042641cafb6555f6b38a21ef,0,0.8633,1.9,1.0,4.68
1225,523542863079769725deb5c01d7444bf,0,0.9251,1.29,1.0,4.88
1226,18720d05805f18f5b996097fbb411bea,1,0.8963,2.42,0.8,4.88
1227,19dc0016f74c61e6ab4f8f9a6c187c05,1,0.8188,1.96,1.0,4.76
1228,4a77c5cca378cd73f99fa4bb00f4e52a,1,0.8914,1.54,0.84,4.92
1229,4fd9450479e368c09cf4a9c8cef76f43,0,0.875,1.36,1.0,4.96
1230,01195ce1d54166235621a9c27c86a7c1,2,0.8828,3.75,0.846153846153846,4.33
1231,6c0f5f07d9cc926e43be98445f5c814b,0,0.8258,1.41,0.96,4.8
1232,9e52e063984929ea4d17dd4e326d5e7e,1,0.854,1.74,0.84,4.8
1233,3818d83b78df6b1a8fe2ef01967089c0,2,0.8111,1.72,0.96,4.76
1234,7ba9a1245d705f5c842070be26012645,1,0.9467,2.31,0.727272727272727,4.7
1235,89dd96ccbc5f6e11e582d4fdf1ade66c,0,0.875,1.08,0.92,5.0
1236,a32d67b0ac5feb4a631d3a67e52212a0,2,0.8065,2.95,0.92,4.8
1237,4fcfb9e0669fb61e72eeccec0d852c1d,0,0.8893,1.45,0.88,5.0
1238,03a85720a6935410c13047bbb27bbca6,0,0.8578,1.43,0.96,4.8
1239,463629066963a1b0e60bbd6e0d0787aa,0,0.8941,0.94,0.96,4.72
1240,6c8e398a775215acfab2dd01a6d97b2d,0,0.8825,1.27,0.88,4.96
1241,cc26a967e8b6b1342ecfea52e29444b3,0,0.9008,1.24,0.92,4.88
1242,a44f78fc3b7c6b50ad3e4ebac3c691fb,0,0.872,1.08,0.92,4.72
1243,4f7f31223b3f46fcc0c162a62b113a4d,1,0.8696,5.29,1.0,4.76
1244,89d266c347aebd59b1d7e6129e13d61e,0,0.8579,1.14,0.96,4.96
1245,62880776e489ce1274d70b80db28779f,0,0.8486,1.48,0.88,4.84
1246,604ebeed98ccf49f10ed65df9af7489e,0,0.8498,1.44,1.0,4.84
1247,58f835ab870529e27adfbfc0c78c4846,0,0.907,1.21,0.92,5.0
1248,2f3141046baef286f9d6a6e5a39ac54f,0,0.8501,1.62,1.0,4.8
1249,bf3944e154946878db8f26b9ee940d6a,2,0.8845,2.17,0.92,4.76
1250,e2555180af73777f6045cdd87c21de86,1,0.8610823018458196,2.19,1.0,5.0
1251,a82181709ecd54bdcb510d2ed4dea202,0,0.8288,1.95,0.96,4.76
1252,6e8f6bff7f1ef48917076a5121b4c9d4,1,0.8609,3.54,1.0,5.0
1253,536e3cf957c5c0aaa8abf059dc585a55,2,0.9032,3.0,0.875,4.5
1254,4ec3509ae300384fa1f0850c20edebf1,2,0.8876,2.15,0.88,4.72
1255,87f6a3df8789a271aac9e7141e511ef2,0,0.8852,1.18,1.0,5.0
1256,4d6aa322dc215e96b9bbb1e6ca3a6e1f,0,0.8895,1.2,0.96,4.92
1257,14303f0f4fdd747547cca3e20afe6e21,0,0.8442,1.11,0.96,4.88
1258,23699070639432a286d3c5d7a144ada2,3,0.8610823018458196,2.19,1.0,4.848428057553903
1259,425c6b73f86154aff0105143ab515e89,0,0.9469,1.76,1.0,4.96
1260,a08ee6438772fe27a4325237910c5331,1,0.8718,2.0,0.68,4.92
1261,c541ad2059adf9c241b93e6eee11d502,0,0.912,1.0,0.92,4.88
1262,aa72cfd0a626d5b718cfa202b11ecdb7,0,0.8752,0.91,1.0,4.96
1263,10c5996b03fc9018baf1a5a607e8b602,2,0.859,2.1,0.92,4.92
1264,2cf9590389e4fe86e285a8e37bb70659,0,0.818,1.67,0.96,4.92
1265,f243719148c511ce027c6e8cedee32db,0,0.8376,1.55,1.0,4.96
1266,b6202d5cc957402f5a54d9f642bdb600,2,0.8451,2.8,1.0,4.92
1267,72ff1bf7969dff2827cfc1901ded4eb2,1,0.7591,3.62,0.947368421052632,5.0
1268,6c85b83f6e9cc651458146a8387d7eb0,2,0.8429,2.32,1.0,4.88
1269,95f54ae0d13bc0500d870be7cb630736,1,0.8321,2.03,0.76,4.72
1270,d52746ad600ef14136dbfb9ac139c0a4,0,0.8622,1.2,1.0,4.92
1271,86766e572f2691cdc7b42bf237fb2185,1,0.8610823018458196,2.19,1.0,4.848428057553903
1272,4c07b7dac708b5e60d98a37ef7671977,0,0.8711,1.29,0.96,5.0
1273,62c3ec3183c538be4432fb99a7207027,1,0.8635,1.86,0.68,4.76
1274,e180fd225721952c10b8f6cbb036774a,0,0.8618,1.3,0.96,4.88
1275,86423082e4f1db237fba4352eaf41fd2,1,0.8569,1.73,0.8,5.0
1276,50e85d9c7c3081968328a152f839b26e,0,0.853,1.69,0.88,5.0
1277,b945cd3f7af6da3abbecfc37a79525ed,0,0.8721,1.45,1.0,4.8
1278,07314bbd8416662a79baa1a4cf5e4fdb,0,0.8397,1.26,1.0,4.88
1279,814164dfb758a990aae6f8bfa47a3dda,1,0.8407,1.73,0.76,4.84
